prompt,gt,pred,generated_text
"Sentence: Every student, who wears socks, is a swinger.
Linguistically acceptable: no

Sentence: They said nobody would pay up, but pay up I know a boy who did.
Linguistically acceptable: no

Sentence: Which poem did you hear Homer's recital of last night?
Linguistically acceptable: no

Sentence: few information was provided.
Linguistically acceptable: no

Sentence: Fred must have both been singing songs and been drinking beer.
Linguistically acceptable: yes

Sentence: Which book by his father did he read?
Linguistically acceptable: yes

Sentence: Susan found every book she had been looking for at Borders.
Linguistically acceptable: yes

Sentence: Romeo conceded that he and Juliet were going steady.
Linguistically acceptable: yes

Sentence: Us love they.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: They read the sing book.
Linguistically acceptable: no

Sentence: They will give me a hat that I won't like which I know.
Linguistically acceptable: no

Sentence: You must pick any flower in this bed.
Linguistically acceptable: no

Sentence: Paula swatted the cloth on the fly.
Linguistically acceptable: no

Sentence: the barge piled high with logs.
Linguistically acceptable: yes

Sentence: The situation became terrible.
Linguistically acceptable: yes

Sentence: Jill embraced Sarah.
Linguistically acceptable: yes

Sentence: Who loves who?
Linguistically acceptable: yes

Sentence: It is nice to go abroad.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Sally made Bill laugh, and then José made.
Linguistically acceptable: no

Sentence: John suddenly got the bus off.
Linguistically acceptable: no

Sentence: On which I consulted with the chairman of the Select Committee was this matter.
Linguistically acceptable: no

Sentence: We made them are rude.
Linguistically acceptable: no

Sentence: It is important for us to spend time with children.
Linguistically acceptable: yes

Sentence: This sonata is easy to play on this piano.
Linguistically acceptable: yes

Sentence: These points I'm going to ask Bill to make the old geezer take up later.
Linguistically acceptable: yes

Sentence: Bob proved that this set is recursive.
Linguistically acceptable: yes

Sentence: Mary intended John to go abroad.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: He book
Linguistically acceptable: no

Sentence: There's anything Mary had asked for in this store.
Linguistically acceptable: no

Sentence: Any lion is usually majestic.
Linguistically acceptable: no

Sentence: I washed yourself.
Linguistically acceptable: no

Sentence: Most of the children are here.
Linguistically acceptable: yes

Sentence: Joe is taller than I think Mary is.
Linguistically acceptable: yes

Sentence: He blew up the building.
Linguistically acceptable: yes

Sentence: Sam didn't pick those packages up which are to be mailed tomorrow until it had stopped raining.
Linguistically acceptable: yes

Sentence: I remembered having kissed Mary.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: The person who ate too much rich food didn't he was Dr.
Linguistically acceptable: no

Sentence: Not more reliable a man could be found.
Linguistically acceptable: no

Sentence: Mickey pointed that Gary had left out.
Linguistically acceptable: no

Sentence: The squirrel ran straight quickly.
Linguistically acceptable: no

Sentence: That the king or queen be present is a requirement on all Royal weddings.
Linguistically acceptable: yes

Sentence: Gilgamesh hasn't kissed Ishtar.
Linguistically acceptable: yes

Sentence: I climbed up the tree.
Linguistically acceptable: yes

Sentence: That anybody ever left at all is surprises me.
Linguistically acceptable: yes

Sentence: I can't believe Fred won't, either.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: John had an error in the proof Sarah presented.
Linguistically acceptable: no

Sentence: He would can go
Linguistically acceptable: no

Sentence: Your books were gone most thoroughly over.
Linguistically acceptable: no

Sentence: That few boys came upset any of the teachers.
Linguistically acceptable: no

Sentence: John tried to kiss Mary.
Linguistically acceptable: yes

Sentence: I will force you to marry no one.
Linguistically acceptable: yes

Sentence: A cat jumped onto the table.
Linguistically acceptable: yes

Sentence: Steve tossed the ball from the tree to the gate.
Linguistically acceptable: yes

Sentence: John wants to read Fred's story, and I also want to.
Linguistically acceptable: ",1,1,<b>yes</b>
"Sentence: We proclaimed to the public John to be a hero.
Linguistically acceptable: no

Sentence: I wonder if on which shelve John will put the book.
Linguistically acceptable: no

Sentence: The more John eats, the tighter keep your mouth shut about it.
Linguistically acceptable: no

Sentence: He tries to put everyone who he doesn't like on.
Linguistically acceptable: no

Sentence: John has forgotten which player his son shouted at.
Linguistically acceptable: yes

Sentence: I know a man who saw Bill and liked Mary.
Linguistically acceptable: yes

Sentence: John wants him to leave.
Linguistically acceptable: yes

Sentence: The two boys looked the word up.
Linguistically acceptable: yes

Sentence: We wanted to invite someone, but we couldn't decide who to.
Linguistically acceptable: ",0,0,<b>no</b>
"Sentence: Jennie smiled the sandwich.
Linguistically acceptable: no

Sentence: The kennel in which Mary made and Fido sleeps has been stolen.
Linguistically acceptable: no

Sentence: Gillian has made pasta and David is too.
Linguistically acceptable: no

Sentence: Cora coiled at the rope around the post.
Linguistically acceptable: no

Sentence: The student who got A in the class was very happy.
Linguistically acceptable: yes

Sentence: The men lifted the table together.
Linguistically acceptable: yes

Sentence: Lee will not leave.
Linguistically acceptable: yes

Sentence: Michelle kept the papers over the desk.
Linguistically acceptable: yes

Sentence: Mary will read Fred's story, and Joe will read Holly's.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Cynthia devoured .
Linguistically acceptable: no

Sentence: I assumed to be innocent
Linguistically acceptable: no

Sentence: John had an error in the proof Sarah presented.
Linguistically acceptable: no

Sentence: That's a kindest answer that I ever heard.
Linguistically acceptable: no

Sentence: We sleep five people in each room.
Linguistically acceptable: yes

Sentence: We expect the dentist to examine us.
Linguistically acceptable: yes

Sentence: It appears to be true that Harry likes girls.
Linguistically acceptable: yes

Sentence: Mary believed John to have loved her.
Linguistically acceptable: yes

Sentence: Mary claimed that eating cabbage, Holly shouldn't.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: She hit the ball.
Linguistically acceptable: no

Sentence: I sent to you recipes.
Linguistically acceptable: no

Sentence: I inquired for John to like his beer.
Linguistically acceptable: no

Sentence: They praise the dedication in the volunteers.
Linguistically acceptable: no

Sentence: Beans I don't like.
Linguistically acceptable: yes

Sentence: Shannon sent Dan an email.
Linguistically acceptable: yes

Sentence: Where did he tell you that he met Mary?
Linguistically acceptable: yes

Sentence: Birds sang in the trees.
Linguistically acceptable: yes

Sentence: Mary came to be introduced by the bartender and I also came to be.
Linguistically acceptable: ",0,1,<b>yes</b>
"Sentence: The flower bloomed its way to a prize.
Linguistically acceptable: no

Sentence: John would be liked to win.
Linguistically acceptable: no

Sentence: I lifted him up the books.
Linguistically acceptable: no

Sentence: The hardest that all the power lines were down and it snowed was last January 12th.
Linguistically acceptable: no

Sentence: I heated up the coffee and Sally wiped the table off.
Linguistically acceptable: yes

Sentence: In the woods lives an old woman.
Linguistically acceptable: yes

Sentence: Caviar is eaten by Jack more than mush.
Linguistically acceptable: yes

Sentence: A book was handed to Chris.
Linguistically acceptable: yes

Sentence: If I can, I will work on it.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: Speaking not English is a disadvantage.
Linguistically acceptable: no

Sentence: Mary appreciates John and himself.
Linguistically acceptable: no

Sentence: The more contented we pretended to be better fed and, the more angry we grew at the doctors.
Linguistically acceptable: no

Sentence: I know a man who hates myself.
Linguistically acceptable: no

Sentence: I leave for Paris next week.
Linguistically acceptable: yes

Sentence: The bright green filing cabinet was filled to the brim with the most boring articles from a prestigious journal of linguistics with a moderately large readership.
Linguistically acceptable: yes

Sentence: Jerry's sister has a blemish on the end of her nose.
Linguistically acceptable: yes

Sentence: Into which room did Jeeves sauntered?
Linguistically acceptable: yes

Sentence: Joe's neuroses bother his patrons, and Sally does too.
Linguistically acceptable: ",1,0,<b>no</b>
"Sentence: To whom do you think it is the book that Mary gave?
Linguistically acceptable: no

Sentence: We ate enough a pudding to satisfy us.
Linguistically acceptable: no

Sentence: Red picture desk, this girl in the red coat will put a picture of.
Linguistically acceptable: no

Sentence: The person who in came at that moment was Aunt Norris.
Linguistically acceptable: no

Sentence: The children wail
Linguistically acceptable: yes

Sentence: Which student were you talking about?
Linguistically acceptable: yes

Sentence: Gwen looked at a fire truck.
Linguistically acceptable: yes

Sentence: Michael asked a question.
Linguistically acceptable: yes

Sentence: I know which book José didn't read for class, and which book Lilly did it for him.
Linguistically acceptable: ",0,1,<b>yes</b>
"Sentence: Angela characterized Shelly a lifesaver.
Linguistically acceptable: no

Sentence: We put.
Linguistically acceptable: no

Sentence: The picture of no one hung upon any wall.
Linguistically acceptable: no

Sentence: Lora buttered unsalted butter on the toast.
Linguistically acceptable: no

Sentence: As you eat more, you want correspondingly less.
Linguistically acceptable: yes

Sentence: My brother is an Einstein at maths.
Linguistically acceptable: yes

Sentence: They kicked themselves
Linguistically acceptable: yes

Sentence: John put his gold under the bathtub.
Linguistically acceptable: yes

Sentence: This is the book which Bob reviewed, and this is the one which Fred won't do it.
Linguistically acceptable: ",0,1,<strong>yes</strong>
